key_url;governor;name;percentage;votes;totalVotes;mascVotes;femnVotes
celia-sacramento;Célia Sacramento;Ibiassucê;0,16%;90;8781;4357;4415
orlando-andrade;Orlando Andrade;Ibiassucê;0,00%;0;8781;4357;4415
rui-costa;Rui Costa;Maetinga;71,47%;2502;6790;3378;3409
ze-ronaldo;Zé Ronaldo;Maetinga;28,05%;9820;6790;3378;3409
marcos-mendes;Marcos Mendes;Maetinga;0,06%;20;6790;3378;3409
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Maetinga;0,11%;40;6790;3378;3409
joao-santana;João Santana;Maetinga;0,26%;90;6790;3378;3409
celia-sacramento;Célia Sacramento;Maetinga;0,06%;20;6790;3378;3409
orlando-andrade;Orlando Andrade;Maetinga;0,00%;0;6790;3378;3409
rui-costa;Rui Costa;Tanhaçu;71,45%;8044;16818;8414;8402
ze-ronaldo;Zé Ronaldo;Tanhaçu;27,53%;3099;16818;8414;8402
marcos-mendes;Marcos Mendes;Tanhaçu;0,22%;250;16818;8414;8402
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Tanhaçu;0,25%;280;16818;8414;8402
joao-santana;João Santana;Tanhaçu;0,25%;280;16818;8414;8402
celia-sacramento;Célia Sacramento;Tanhaçu;0,26%;290;16818;8414;8402
orlando-andrade;Orlando Andrade;Tanhaçu;0,04%;50;16818;8414;8402
rui-costa;Rui Costa;Correntina;71,24%;9588;26351;13257;13085
ze-ronaldo;Zé Ronaldo;Correntina;22,84%;3074;26351;13257;13085
marcos-mendes;Marcos Mendes;Correntina;3,73%;5020;26351;13257;13085
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Correntina;0,89%;1200;26351;13257;13085
joao-santana;João Santana;Correntina;0,64%;860;26351;13257;13085
celia-sacramento;Célia Sacramento;Correntina;0,59%;790;26351;13257;13085
orlando-andrade;Orlando Andrade;Correntina;0,07%;100;26351;13257;13085
rui-costa;Rui Costa;Serrinha;70,94%;27519;55769;30172;25597
ze-ronaldo;Zé Ronaldo;Serrinha;28,02%;1087;55769;30172;25597
marcos-mendes;Marcos Mendes;Serrinha;0,33%;1270;55769;30172;25597
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Serrinha;0,14%;560;55769;30172;25597
joao-santana;João Santana;Serrinha;0,33%;1280;55769;30172;25597
celia-sacramento;Célia Sacramento;Serrinha;0,18%;690;55769;30172;25597
orlando-andrade;Orlando Andrade;Serrinha;0,06%;240;55769;30172;25597
rui-costa;Rui Costa;Ibotirama;70,87%;913;19636;9928;9688
ze-ronaldo;Zé Ronaldo;Ibotirama;27,89%;3593;19636;9928;9688
marcos-mendes;Marcos Mendes;Ibotirama;0,23%;290;19636;9928;9688
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Ibotirama;0,33%;420;19636;9928;9688
joao-santana;João Santana;Ibotirama;0,44%;570;19636;9928;9688
celia-sacramento;Célia Sacramento;Ibotirama;0,23%;300;19636;9928;9688
orlando-andrade;Orlando Andrade;Ibotirama;0,02%;20;19636;9928;9688
rui-costa;Rui Costa;Mutuípe;70,48%;7463;18024;9334;8676
ze-ronaldo;Zé Ronaldo;Mutuípe;28,23%;2989;18024;9334;8676
marcos-mendes;Marcos Mendes;Mutuípe;0,25%;270;18024;9334;8676
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Mutuípe;0,08%;90;18024;9334;8676
joao-santana;João Santana;Mutuípe;0,72%;760;18024;9334;8676
celia-sacramento;Célia Sacramento;Mutuípe;0,23%;240;18024;9334;8676
orlando-andrade;Orlando Andrade;Mutuípe;0,01%;10;18024;9334;8676
rui-costa;Rui Costa;Mortugaba;70,35%;3986;9522;4898;4624
ze-ronaldo;Zé Ronaldo;Mortugaba;26,12%;148;9522;4898;4624
marcos-mendes;Marcos Mendes;Mortugaba;0,21%;120;9522;4898;4624
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Mortugaba;2,65%;1500;9522;4898;4624
joao-santana;João Santana;Mortugaba;0,34%;190;9522;4898;4624
celia-sacramento;Célia Sacramento;Mortugaba;0,32%;180;9522;4898;4624
orlando-andrade;Orlando Andrade;Mortugaba;0,02%;10;9522;4898;4624
rui-costa;Rui Costa;Serra Dourada;70,15%;6263;15058;7383;7664
ze-ronaldo;Zé Ronaldo;Serra Dourada;28,92%;2582;15058;7383;7664
marcos-mendes;Marcos Mendes;Serra Dourada;0,16%;140;15058;7383;7664
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Serra Dourada;0,24%;210;15058;7383;7664
joao-santana;João Santana;Serra Dourada;0,37%;330;15058;7383;7664
celia-sacramento;Célia Sacramento;Serra Dourada;0,16%;140;15058;7383;7664
orlando-andrade;Orlando Andrade;Serra Dourada;0,01%;10;15058;7383;7664
rui-costa;Rui Costa;Brejolândia;70,04%;3173;7987;3867;4107
ze-ronaldo;Zé Ronaldo;Brejolândia;29,25%;1325;7987;3867;4107
marcos-mendes;Marcos Mendes;Brejolândia;0,07%;30;7987;3867;4107
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Brejolândia;0,26%;120;7987;3867;4107
joao-santana;João Santana;Brejolândia;0,15%;70;7987;3867;4107
celia-sacramento;Célia Sacramento;Brejolândia;0,18%;80;7987;3867;4107
orlando-andrade;Orlando Andrade;Brejolândia;0,04%;20;7987;3867;4107
rui-costa;Rui Costa;Abaré;70,00%;6475;12713;6404;6302
ze-ronaldo;Zé Ronaldo;Abaré;29,44%;2723;12713;6404;6302
marcos-mendes;Marcos Mendes;Abaré;0,08%;70;12713;6404;6302
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Abaré;0,04%;40;12713;6404;6302
joao-santana;João Santana;Abaré;0,30%;280;12713;6404;6302
celia-sacramento;Célia Sacramento;Abaré;0,13%;120;12713;6404;6302
orlando-andrade;Orlando Andrade;Abaré;0,01%;10;12713;6404;6302
rui-costa;Rui Costa;Várzea do Poço;70,00%;2658;6551;3390;3160
ze-ronaldo;Zé Ronaldo;Várzea do Poço;28,94%;1099;6551;3390;3160
marcos-mendes;Marcos Mendes;Várzea do Poço;0,18%;70;6551;3390;3160
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Várzea do Poço;0,16%;60;6551;3390;3160
joao-santana;João Santana;Várzea do Poço;0,16%;60;6551;3390;3160
celia-sacramento;Célia Sacramento;Várzea do Poço;0,50%;190;6551;3390;3160
orlando-andrade;Orlando Andrade;Várzea do Poço;0,05%;20;6551;3390;3160
rui-costa;Rui Costa;Medeiros Neto;69,78%;7201;18442;9230;9209
ze-ronaldo;Zé Ronaldo;Medeiros Neto;27,50%;2838;18442;9230;9209
marcos-mendes;Marcos Mendes;Medeiros Neto;0,21%;220;18442;9230;9209
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Medeiros Neto;1,95%;2010;18442;9230;9209
joao-santana;João Santana;Medeiros Neto;0,27%;280;18442;9230;9209
celia-sacramento;Célia Sacramento;Medeiros Neto;0,26%;270;18442;9230;9209
orlando-andrade;Orlando Andrade;Medeiros Neto;0,02%;20;18442;9230;9209
rui-costa;Rui Costa;Retirolândia;69,38%;5668;11819;6051;5768
ze-ronaldo;Zé Ronaldo;Retirolândia;29,88%;2441;11819;6051;5768
marcos-mendes;Marcos Mendes;Retirolândia;0,27%;220;11819;6051;5768
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Retirolândia;0,12%;100;11819;6051;5768
joao-santana;João Santana;Retirolândia;0,22%;180;11819;6051;5768
celia-sacramento;Célia Sacramento;Retirolândia;0,09%;70;11819;6051;5768
orlando-andrade;Orlando Andrade;Retirolândia;0,05%;40;11819;6051;5768
rui-costa;Rui Costa;Cruz das Almas;68,81%;22172;44071;24147;19924
ze-ronaldo;Zé Ronaldo;Cruz das Almas;29,33%;9452;44071;24147;19924
marcos-mendes;Marcos Mendes;Cruz das Almas;0,62%;2010;44071;24147;19924
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Cruz das Almas;0,30%;960;44071;24147;19924
joao-santana;João Santana;Cruz das Almas;0,53%;1700;44071;24147;19924
celia-sacramento;Célia Sacramento;Cruz das Almas;0,38%;1240;44071;24147;19924
orlando-andrade;Orlando Andrade;Cruz das Almas;0,02%;70;44071;24147;19924
rui-costa;Rui Costa;Santo Antônio de Jesus;68,75%;30238;67597;37218;30379
ze-ronaldo;Zé Ronaldo;Santo Antônio de Jesus;29,51%;12979;67597;37218;30379
marcos-mendes;Marcos Mendes;Santo Antônio de Jesus;0,64%;2820;67597;37218;30379
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Santo Antônio de Jesus;0,34%;1490;67597;37218;30379
joao-santana;João Santana;Santo Antônio de Jesus;0,30%;1300;67597;37218;30379
celia-sacramento;Célia Sacramento;Santo Antônio de Jesus;0,43%;1870;67597;37218;30379
orlando-andrade;Orlando Andrade;Santo Antônio de Jesus;0,04%;160;67597;37218;30379
rui-costa;Rui Costa;Itagimirim;68,62%;2613;5696;2904;2792
ze-ronaldo;Zé Ronaldo;Itagimirim;29,04%;1106;5696;2904;2792
marcos-mendes;Marcos Mendes;Itagimirim;0,29%;110;5696;2904;2792
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Itagimirim;1,18%;450;5696;2904;2792
joao-santana;João Santana;Itagimirim;0,53%;200;5696;2904;2792
celia-sacramento;Célia Sacramento;Itagimirim;0,32%;120;5696;2904;2792
orlando-andrade;Orlando Andrade;Itagimirim;0,03%;10;5696;2904;2792
rui-costa;Rui Costa;Quixabeira;68,60%;3459;8098;4050;4046
ze-ronaldo;Zé Ronaldo;Quixabeira;30,72%;1549;8098;4050;4046
marcos-mendes;Marcos Mendes;Quixabeira;0,12%;60;8098;4050;4046
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Quixabeira;0,14%;70;8098;4050;4046
joao-santana;João Santana;Quixabeira;0,20%;100;8098;4050;4046
celia-sacramento;Célia Sacramento;Quixabeira;0,20%;100;8098;4050;4046
orlando-andrade;Orlando Andrade;Quixabeira;0,02%;10;8098;4050;4046
rui-costa;Rui Costa;Santa Luzia;68,32%;3246;9109;4431;4668
ze-ronaldo;Zé Ronaldo;Santa Luzia;30,06%;1428;9109;4431;4668
marcos-mendes;Marcos Mendes;Santa Luzia;0,38%;180;9109;4431;4668
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Santa Luzia;0,38%;180;9109;4431;4668
joao-santana;João Santana;Santa Luzia;0,40%;190;9109;4431;4668
celia-sacramento;Célia Sacramento;Santa Luzia;0,36%;170;9109;4431;4668
orlando-andrade;Orlando Andrade;Santa Luzia;0,11%;50;9109;4431;4668
rui-costa;Rui Costa;Jussari;68,22%;1915;4904;2407;2494
ze-ronaldo;Zé Ronaldo;Jussari;30,85%;8660;4904;2407;2494
marcos-mendes;Marcos Mendes;Jussari;0,14%;40;4904;2407;2494
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Jussari;0,18%;50;4904;2407;2494
joao-santana;João Santana;Jussari;0,43%;120;4904;2407;2494
celia-sacramento;Célia Sacramento;Jussari;0,14%;40;4904;2407;2494
orlando-andrade;Orlando Andrade;Jussari;0,04%;10;4904;2407;2494
rui-costa;Rui Costa;Camamu;68,05%;9238;24810;12742;12062
ze-ronaldo;Zé Ronaldo;Camamu;30,38%;4124;24810;12742;12062
marcos-mendes;Marcos Mendes;Camamu;0,35%;480;24810;12742;12062
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Camamu;0,42%;570;24810;12742;12062
joao-santana;João Santana;Camamu;0,48%;650;24810;12742;12062
celia-sacramento;Célia Sacramento;Camamu;0,29%;400;24810;12742;12062
orlando-andrade;Orlando Andrade;Camamu;0,03%;40;24810;12742;12062
rui-costa;Rui Costa;Itamaraju;67,88%;17867;44327;23193;21132
ze-ronaldo;Zé Ronaldo;Itamaraju;29,63%;7798;44327;23193;21132
marcos-mendes;Marcos Mendes;Itamaraju;0,65%;1700;44327;23193;21132
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Itamaraju;0,70%;1840;44327;23193;21132
joao-santana;João Santana;Itamaraju;0,46%;1210;44327;23193;21132
celia-sacramento;Célia Sacramento;Itamaraju;0,60%;1580;44327;23193;21132
orlando-andrade;Orlando Andrade;Itamaraju;0,09%;230;44327;23193;21132
rui-costa;Rui Costa;Boa Vista do Tupim;67,87%;5638;13318;6790;6510
ze-ronaldo;Zé Ronaldo;Boa Vista do Tupim;31,44%;2612;13318;6790;6510
marcos-mendes;Marcos Mendes;Boa Vista do Tupim;0,25%;210;13318;6790;6510
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Boa Vista do Tupim;0,08%;70;13318;6790;6510
joao-santana;João Santana;Boa Vista do Tupim;0,19%;160;13318;6790;6510
celia-sacramento;Célia Sacramento;Boa Vista do Tupim;0,13%;110;13318;6790;6510
orlando-andrade;Orlando Andrade;Boa Vista do Tupim;0,02%;20;13318;6790;6510
rui-costa;Rui Costa;Amargosa;67,77%;10814;26504;14081;12417
ze-ronaldo;Zé Ronaldo;Amargosa;30,93%;4935;26504;14081;12417
marcos-mendes;Marcos Mendes;Amargosa;0,48%;770;26504;14081;12417
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Amargosa;0,34%;550;26504;14081;12417
joao-santana;João Santana;Amargosa;0,22%;350;26504;14081;12417
celia-sacramento;Célia Sacramento;Amargosa;0,24%;390;26504;14081;12417
orlando-andrade;Orlando Andrade;Amargosa;0,01%;10;26504;14081;12417
rui-costa;Rui Costa;Itaberaba;67,43%;1807;42346;22915;19425
ze-ronaldo;Zé Ronaldo;Itaberaba;31,21%;8365;42346;22915;19425
marcos-mendes;Marcos Mendes;Itaberaba;0,52%;1390;42346;22915;19425
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Itaberaba;0,20%;540;42346;22915;19425
joao-santana;João Santana;Itaberaba;0,34%;920;42346;22915;19425
celia-sacramento;Célia Sacramento;Itaberaba;0,27%;730;42346;22915;19425
orlando-andrade;Orlando Andrade;Itaberaba;0,02%;60;42346;22915;19425
rui-costa;Rui Costa;Santa Cruz Cabrália;66,96%;7189;18037;9525;8512
ze-ronaldo;Zé Ronaldo;Santa Cruz Cabrália;28,74%;3086;18037;9525;8512
marcos-mendes;Marcos Mendes;Santa Cruz Cabrália;0,48%;520;18037;9525;8512
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Santa Cruz Cabrália;2,00%;2150;18037;9525;8512
joao-santana;João Santana;Santa Cruz Cabrália;0,53%;570;18037;9525;8512
celia-sacramento;Célia Sacramento;Santa Cruz Cabrália;1,14%;1220;18037;9525;8512
orlando-andrade;Orlando Andrade;Santa Cruz Cabrália;0,15%;160;18037;9525;8512
rui-costa;Rui Costa;Caculé;66,79%;7091;16778;8581;8194
ze-ronaldo;Zé Ronaldo;Caculé;32,43%;3443;16778;8581;8194
marcos-mendes;Marcos Mendes;Caculé;0,15%;160;16778;8581;8194
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Caculé;0,22%;230;16778;8581;8194
joao-santana;João Santana;Caculé;0,15%;160;16778;8581;8194
celia-sacramento;Célia Sacramento;Caculé;0,22%;230;16778;8581;8194
orlando-andrade;Orlando Andrade;Caculé;0,05%;50;16778;8581;8194
rui-costa;Rui Costa;Ilhéus;66,15%;51197;116780;63918;52862
ze-ronaldo;Zé Ronaldo;Ilhéus;29,54%;22861;116780;63918;52862
marcos-mendes;Marcos Mendes;Ilhéus;1,13%;8770;116780;63918;52862
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Ilhéus;1,31%;1015;116780;63918;52862
joao-santana;João Santana;Ilhéus;0,94%;7250;116780;63918;52862
celia-sacramento;Célia Sacramento;Ilhéus;0,85%;6560;116780;63918;52862
orlando-andrade;Orlando Andrade;Ilhéus;0,08%;650;116780;63918;52862
rui-costa;Rui Costa;Santa Cruz da Vitória;66,12%;1571;4659;2261;2397
ze-ronaldo;Zé Ronaldo;Santa Cruz da Vitória;33,21%;7890;4659;2261;2397
marcos-mendes;Marcos Mendes;Santa Cruz da Vitória;0,08%;20;4659;2261;2397
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Santa Cruz da Vitória;0,34%;80;4659;2261;2397
joao-santana;João Santana;Santa Cruz da Vitória;0,17%;40;4659;2261;2397
celia-sacramento;Célia Sacramento;Santa Cruz da Vitória;0,08%;20;4659;2261;2397
orlando-andrade;Orlando Andrade;Santa Cruz da Vitória;0,00%;0;4659;2261;2397
rui-costa;Rui Costa;São Domingos;66,12%;3368;7303;3759;3544
ze-ronaldo;Zé Ronaldo;São Domingos;32,51%;1656;7303;3759;3544
marcos-mendes;Marcos Mendes;São Domingos;0,35%;180;7303;3759;3544
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;São Domingos;0,16%;80;7303;3759;3544
joao-santana;João Santana;São Domingos;0,71%;360;7303;3759;3544
celia-sacramento;Célia Sacramento;São Domingos;0,10%;50;7303;3759;3544
orlando-andrade;Orlando Andrade;São Domingos;0,06%;30;7303;3759;3544
rui-costa;Rui Costa;Pé de Serra;65,50%;4875;11247;5740;5505
ze-ronaldo;Zé Ronaldo;Pé de Serra;32,46%;2416;11247;5740;5505
marcos-mendes;Marcos Mendes;Pé de Serra;0,26%;190;11247;5740;5505
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Pé de Serra;0,05%;40;11247;5740;5505
joao-santana;João Santana;Pé de Serra;1,56%;1160;11247;5740;5505
celia-sacramento;Célia Sacramento;Pé de Serra;0,13%;100;11247;5740;5505
orlando-andrade;Orlando Andrade;Pé de Serra;0,04%;30;11247;5740;5505
rui-costa;Rui Costa;Barreiras;65,48%;41971;92210;48502;43708
ze-ronaldo;Zé Ronaldo;Barreiras;31,45%;20156;92210;48502;43708
marcos-mendes;Marcos Mendes;Barreiras;0,65%;4190;92210;48502;43708
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Barreiras;1,29%;8240;92210;48502;43708
joao-santana;João Santana;Barreiras;0,50%;3220;92210;48502;43708
celia-sacramento;Célia Sacramento;Barreiras;0,59%;3790;92210;48502;43708
orlando-andrade;Orlando Andrade;Barreiras;0,04%;250;92210;48502;43708
rui-costa;Rui Costa;Maiquinique;65,47%;2677;7287;3630;3654
ze-ronaldo;Zé Ronaldo;Maiquinique;32,28%;132;7287;3630;3654
marcos-mendes;Marcos Mendes;Maiquinique;0,71%;290;7287;3630;3654
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Maiquinique;0,73%;300;7287;3630;3654
joao-santana;João Santana;Maiquinique;0,39%;160;7287;3630;3654
celia-sacramento;Célia Sacramento;Maiquinique;0,42%;170;7287;3630;3654
orlando-andrade;Orlando Andrade;Maiquinique;0,00%;0;7287;3630;3654
rui-costa;Rui Costa;Ibirapuã;65,46%;2693;6788;3334;3435
ze-ronaldo;Zé Ronaldo;Ibirapuã;33,13%;1363;6788;3334;3435
marcos-mendes;Marcos Mendes;Ibirapuã;0,12%;50;6788;3334;3435
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Ibirapuã;0,90%;370;6788;3334;3435
joao-santana;João Santana;Ibirapuã;0,22%;90;6788;3334;3435
celia-sacramento;Célia Sacramento;Ibirapuã;0,12%;50;6788;3334;3435
orlando-andrade;Orlando Andrade;Ibirapuã;0,05%;20;6788;3334;3435
rui-costa;Rui Costa;Camacã;65,06%;6835;17801;9333;8466
ze-ronaldo;Zé Ronaldo;Camacã;32,50%;3414;17801;9333;8466
marcos-mendes;Marcos Mendes;Camacã;0,66%;690;17801;9333;8466
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Camacã;0,79%;830;17801;9333;8466
joao-santana;João Santana;Camacã;0,49%;510;17801;9333;8466
celia-sacramento;Célia Sacramento;Camacã;0,44%;460;17801;9333;8466
orlando-andrade;Orlando Andrade;Camacã;0,08%;80;17801;9333;8466
rui-costa;Rui Costa;Uruçuca;64,60%;6696;17270;8657;8611
ze-ronaldo;Zé Ronaldo;Uruçuca;33,79%;3503;17270;8657;8611
marcos-mendes;Marcos Mendes;Uruçuca;0,35%;360;17270;8657;8611
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Uruçuca;0,26%;270;17270;8657;8611
joao-santana;João Santana;Uruçuca;0,43%;450;17270;8657;8611
celia-sacramento;Célia Sacramento;Uruçuca;0,54%;560;17270;8657;8611
orlando-andrade;Orlando Andrade;Uruçuca;0,03%;30;17270;8657;8611
rui-costa;Rui Costa;Mucuri;64,54%;9288;27885;13966;13904
ze-ronaldo;Zé Ronaldo;Mucuri;29,35%;4224;27885;13966;13904
marcos-mendes;Marcos Mendes;Mucuri;1,01%;1460;27885;13966;13904
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Mucuri;1,86%;2670;27885;13966;13904
joao-santana;João Santana;Mucuri;2,34%;3370;27885;13966;13904
celia-sacramento;Célia Sacramento;Mucuri;0,85%;1220;27885;13966;13904
orlando-andrade;Orlando Andrade;Mucuri;0,05%;70;27885;13966;13904
rui-costa;Rui Costa;Macarani;64,36%;4216;13752;6947;6802
ze-ronaldo;Zé Ronaldo;Macarani;33,52%;2196;13752;6947;6802
marcos-mendes;Marcos Mendes;Macarani;0,31%;200;13752;6947;6802
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Macarani;0,50%;330;13752;6947;6802
joao-santana;João Santana;Macarani;0,79%;520;13752;6947;6802
celia-sacramento;Célia Sacramento;Macarani;0,46%;300;13752;6947;6802
orlando-andrade;Orlando Andrade;Macarani;0,06%;40;13752;6947;6802
rui-costa;Rui Costa;Pintadas;64,11%;3484;7919;4066;3853
ze-ronaldo;Zé Ronaldo;Pintadas;35,26%;1916;7919;4066;3853
marcos-mendes;Marcos Mendes;Pintadas;0,09%;50;7919;4066;3853
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Pintadas;0,11%;60;7919;4066;3853
joao-santana;João Santana;Pintadas;0,33%;180;7919;4066;3853
celia-sacramento;Célia Sacramento;Pintadas;0,09%;50;7919;4066;3853
orlando-andrade;Orlando Andrade;Pintadas;0,00%;0;7919;4066;3853
rui-costa;Rui Costa;Alagoinhas;63,79%;42666;103306;56574;46732
ze-ronaldo;Zé Ronaldo;Alagoinhas;33,94%;227;103306;56574;46732
marcos-mendes;Marcos Mendes;Alagoinhas;0,79%;5280;103306;56574;46732
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Alagoinhas;0,54%;3590;103306;56574;46732
joao-santana;João Santana;Alagoinhas;0,44%;2920;103306;56574;46732
celia-sacramento;Célia Sacramento;Alagoinhas;0,47%;3160;103306;56574;46732
orlando-andrade;Orlando Andrade;Alagoinhas;0,03%;230;103306;56574;46732
rui-costa;Rui Costa;Conceição do Jacuípe;63,49%;9862;23825;12750;11075
ze-ronaldo;Zé Ronaldo;Conceição do Jacuípe;35,12%;5455;23825;12750;11075
marcos-mendes;Marcos Mendes;Conceição do Jacuípe;0,55%;860;23825;12750;11075
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Conceição do Jacuípe;0,22%;340;23825;12750;11075
joao-santana;João Santana;Conceição do Jacuípe;0,35%;550;23825;12750;11075
celia-sacramento;Célia Sacramento;Conceição do Jacuípe;0,23%;360;23825;12750;11075
orlando-andrade;Orlando Andrade;Conceição do Jacuípe;0,03%;50;23825;12750;11075
rui-costa;Rui Costa;Vitória da Conquista;63,20%;94522;221849;120805;101044
ze-ronaldo;Zé Ronaldo;Vitória da Conquista;32,49%;48594;221849;120805;101044
marcos-mendes;Marcos Mendes;Vitória da Conquista;1,08%;1617;221849;120805;101044
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Vitória da Conquista;1,35%;2015;221849;120805;101044
joao-santana;João Santana;Vitória da Conquista;0,97%;1458;221849;120805;101044
celia-sacramento;Célia Sacramento;Vitória da Conquista;0,85%;1265;221849;120805;101044
orlando-andrade;Orlando Andrade;Vitória da Conquista;0,05%;790;221849;120805;101044
rui-costa;Rui Costa;Itabuna;63,12%;58836;154473;83934;70425
ze-ronaldo;Zé Ronaldo;Itabuna;33,40%;31136;154473;83934;70425
marcos-mendes;Marcos Mendes;Itabuna;0,87%;8120;154473;83934;70425
joao-henrique-durval-carneiro;João Henrique Durval Carneiro;Itabuna;1,13%;1054;154473;83934;70425
joao-santana;João Santana;Itabuna;0,69%;6460;154473;83934;70425
celia-sacramento;Célia Sacramento;Itabuna;0,73%;6760;154473;83934;70425
orlando-andrade;Orlando Andrade;Itabuna;0,06%;590;154473;83934;70425
rui-costa;Rui Costa;Cícero Dantas;63,03%;9555;25291;13219;12068
